id	is_closed	name	province	city	detail_addr	tel	business_hours	holiday	type	grade	homepage	latitude	longitude	menu	zip	parking	tel2	distance	rough_map_desc	price	
713	false	떡담 용인점	수도권	용인	경기 용인시 기흥구 중동 829	031-8006-2199			빵집	락토 채식	http://www.ricepie.com	37.277626	127.153535	천연재료 떡전문점(take out), 일부 락토					골드프라자 C-115		
714	false	떡담 수원구운점	수도권	수원	경기 수원시 권선구 구운동 462	031-297-2356			빵집	락토 채식	http://www.ricepie.com	37.284079	126.978548	천연재료 떡전문점(take out), 일부 락토					삼환상가101호		
715	false	떡담 인천연수점	수도권	인천	인천 연수구 선학동 403-34	032-814-0028			빵집	락토 채식	http://www.ricepie.com	37.427314	126.698064	천연재료 떡전문점(take out), 일부 락토							
716	false	떡담 인천남동점	수도권	인천	인천 남동구 논현동 3-6 101호	032-422-2255			빵집	락토 채식	http://www.ricepie.com	37.417891	126.738217	천연재료 떡전문점(take out), 일부 락토							
717	false	떡담 부평점	수도권	인천	인천 부평구 부개동 498-11	032-330-0616			빵집	락토 채식	http://www.ricepie.com	37.503245	126.73951	천연재료 떡전문점(take out), 일부 락토					105호,106호		
718	false	떡담 인천김포점	수도권	인천	인천 서구 원당동 원당지구75블럭3롯트 대산프라자	032-561-1621			빵집	락토 채식	http://www.ricepie.com	37.593781	126.697716	천연재료 떡전문점(take out), 일부 락토					1층 103호		
719	false	떡담 신월점	수도권	서울	서울 양천구 신월동 986-1	02-2603-8222			빵집	락토 채식	http://www.ricepie.com	37.519151	126.836193	천연재료 떡전문점(take out), 일부 락토					101호		
720	false	떡담 미아점	수도권	서울	서울 강북구 미아동 838-70	02-982-8889			빵집	락토 채식	http://www.ricepie.com	37.620208	127.015893	천연재료 떡전문점(take out), 일부 락토					1층		
721	false	떡담 사당점	수도권	서울	서울 동작구 사당동 91-99	02-592-1777			빵집	락토 채식	http://www.ricepie.com	37.489259	126.980428	천연재료 떡전문점(take out), 일부 락토							
722	false	떡담 잠실점	수도권	서울	서울송파구 잠실동 40	02-421-2200			빵집	락토 채식	http://www.ricepie.com	37.511245	127.093701	천연재료 떡전문점(take out), 일부 락토					갤러리아팰리스106호		
723	false	떡담 대치점	수도권	서울	서울 강남구 대치동 316	02-567-6000			빵집	락토 채식	http://www.ricepie.com	37.497444	127.065328	천연재료 떡전문점(take out), 일부 락토					은마상가 2200		
724	false	떡담 천안두정점	충청	천안	충남 천안시 서북구 두정동 120-5	041-556-5334			빵집	락토 채식	http://www.ricepie.com	36.835278	127.145768	천연재료 떡전문점(take out), 일부 락토					창성빌딩 1층		
725	false	떡담 천안신부점	충청	천안	충남 천안시 동남구 신부동 587	041-555-8259			빵집	락토 채식	http://www.ricepie.com	36.822782	127.156312	천연재료 떡전문점(take out), 일부 락토							
726	false	떡담 대전탄방점	충청	대전	대전 서구 탄방동 1023	042-484-8060			빵집	락토 채식	http://www.ricepie.com	36.346431	127.393641	천연재료 떡전문점(take out), 일부 락토					1층		
727	false	떡담 부송점	전라	익산	전북 익산시 부송동 779	063-831-3111			빵집	락토 채식	http://www.ricepie.com	35.957505	126.987442	천연재료 떡전문점(take out), 일부 락토					부송동 엑스마트 입구쪽		
728	false	떡담 신주례점	경상	부산	부산시 사상구 주례동 10-4	051-325-1615			빵집	락토 채식	http://www.ricepie.com	35.153776	129.013352	천연재료 떡전문점(take out), 일부 락토					신주례 LG상가 B-10호		
729	false	떡담 창원대우백화점	경상	창원	경남 창원시 마산합포구 신포동 2가 28	055-240-6984			빵집	락토 채식	http://www.ricepie.com	35.201446	128.573438	천연재료 떡전문점(take out), 일부 락토					대우백화점 지하1층		
730	false	떡담 일산 주엽점	수도권	고양시	경기도 고양시 일산서구 주엽동 72-1	031-914-3350			빵집	락토 채식	http://www.ricepie.com	37.669474	126.764283	천연재료 떡전문점(take out), 일부 락토					동신파크 107호		
731	false	떡담 남양주 평내호평점	수도권	남양주	경기도 남양주시 평내동 49	031-511-2115			빵집	락토 채식	http://www.ricepie.com	37.644559	127.236917	천연재료 떡전문점(take out), 일부 락토							
732	false	떡담 서울 서초점	수도권	서울	서울 서초구 서초동 1445-13	02-525-4789			빵집	락토 채식	http://www.ricepie.com	37.483994	127.017349	천연재료 떡전문점(take out), 일부 락토					쌍용 플래티넘 빌딩 108호		
733	false	커피빈 가산디지털단지점	수도권	서울	서울 금천구 가산동459-11 JEIPLATZ빌딩	02-2028-4240			빵집	일부 채식	http://www.coffeebeankorea.com/	37.481739	126.88179	플레인 베이글(크림 치즈 제외)							
734	false	커피빈 강남구청앞점	수도권	서울	서울 강남구 청담동45-4	02-546-3783			빵집	일부 채식	http://www.coffeebeankorea.com/	37.518387	127.046616	플레인 베이글(크림 치즈 제외)							
735	false	커피빈 강남대로센터점	수도권	서울	서울시 강남구 역삼동 814-1 1층	02-568-8171			빵집	일부 채식	http://www.coffeebeankorea.com/	37.502354	127.025932	플레인 베이글(크림 치즈 제외)							
736	false	커피빈 강남대로점	수도권	서울	서울시 서초구 서초동1328-3	02-588-5778			빵집	일부 채식	http://www.coffeebeankorea.com/	37.495617	127.028206	플레인 베이글(크림 치즈 제외)							
737	false	커피빈 강남에스점	수도권	서울	서울특별시 서초구 서초동1306-3 한승빌딩2층	02-593-5095			빵집	일부 채식	http://www.coffeebeankorea.com/	37.500271	127.026031	플레인 베이글(크림 치즈 제외)							
738	false	커피빈 강남역142호점	수도권	서울	서울시 서초구 서초동1307-18번지 1층	02-3477-5501			빵집	일부 채식	http://www.coffeebeankorea.com/	37.500221	127.025314	플레인 베이글(크림 치즈 제외)							
739	false	커피빈 강남역랭기지타워점	수도권	서울	서울 강남구 역삼동826-28 1층	02-563-3655			빵집	일부 채식	http://www.coffeebeankorea.com/	37.496498	127.030075	플레인 베이글(크림 치즈 제외)							
740	false	커피빈 강동홈플러스점	수도권	서울	서울시 강동구 천호1동42번지 강동홈플러스 1층	02-472-2216			빵집	일부 채식	http://www.coffeebeankorea.com/	37.545658	127.142242	플레인 베이글(크림 치즈 제외)							
741	false	커피빈 강변테크노마트점	수도권	서울	서울 광진구 구의동 546-4 강변테크노마트9층 A35호	02-3424-5480			빵집	일부 채식	http://www.coffeebeankorea.com/	37.534939	127.095711	플레인 베이글(크림 치즈 제외)							
742	false	커피빈 강서홈플러스점	수도권	서울	서울시 강서구 등촌1동 639-11 강서홈플러스1층	02-3664-7716			빵집	일부 채식	http://www.coffeebeankorea.com/	37.558437	126.854797	플레인 베이글(크림 치즈 제외)							
743	false	커피빈 거제점	경상	거제시	경상남도 거제시 고현동976-1 101호	055-633-7192			빵집	일부 채식	http://www.coffeebeankorea.com/	34.890976	128.622192	플레인 베이글(크림 치즈 제외)							
744	false	커피빈 건대스타시티점	수도권	서울	서울시 광진구 자양동227-342	02-444-9861			빵집	일부 채식	http://www.coffeebeankorea.com/	37.538776	127.071083	플레인 베이글(크림 치즈 제외)							
745	false	커피빈 경희궁의아침	수도권	서울	서울시 종로구 내수동225 경희궁의아침상가 4단지1층	02-730-8896			빵집	일부 채식	http://www.coffeebeankorea.com/	37.572536	126.97229	플레인 베이글(크림 치즈 제외)							
746	false	커피빈 경희대점	수도권	서울	서울특별시 동대문구 회기동60-40	02-962-6833			빵집	일부 채식	http://www.coffeebeankorea.com/	37.59153	127.052017	플레인 베이글(크림 치즈 제외)							
747	false	커피빈 고대세종캠퍼스점	충청	조치원	충남 연기군 조치원읍 서창리 고려대학교 세종캠퍼스 내	041-862-5144			빵집	일부 채식	http://www.coffeebeankorea.com/	36.610714	127.288605	플레인 베이글(크림 치즈 제외)							
748	false	커피빈 고대안암역점	수도권	서울	서울 성북구 안암동5가 101-3 타이거빌딩 1층	02-953-6652			빵집	일부 채식	http://www.coffeebeankorea.com/	37.586819	127.029541	플레인 베이글(크림 치즈 제외)							
749	false	커피빈 공항터미널2호점	수도권	서울	서울시 강남구 삼성동159-6번지 한국도심공항지하1층	02-508-8904			빵집	일부 채식	http://www.coffeebeankorea.com/	37.509598	127.05941	플레인 베이글(크림 치즈 제외)							
750	false	커피빈 공항터미널앞점	수도권	서울	서울시 강남구 삼성동 158-10 1층	02-539-5174			빵집	일부 채식	http://www.coffeebeankorea.com/	37.508667	127.058334	플레인 베이글(크림 치즈 제외)							
751	false	커피빈 공항터미널점	수도권	서울	서울 강남구 삼성동 159-6 공항터미널지하1층	02-567-2327			빵집	일부 채식	http://www.coffeebeankorea.com/	37.509594	127.059433	플레인 베이글(크림 치즈 제외)							
752	false	커피빈 광주전남대앞점	전라	광주광역시	광주광역시 북구 용봉동151-27 1층,2층	062-261-3585			빵집	일부 채식	http://www.coffeebeankorea.com/	35.177422	126.913071	플레인 베이글(크림 치즈 제외)							
753	false	커피빈 광화문점	수도권	서울	서울시 종로구 종로 14 (구 서울시 종로구 서린동 136번지)	02-3210-2326			빵집	일부 채식	http://www.coffeebeankorea.com/	37.571644	126.982353	플레인 베이글(크림 치즈 제외)							
754	false	커피빈 교대역점	수도권	서울	서울시 서초구 서초동1572-7 태양빌딩 1층	02-3473-3830			빵집	일부 채식	http://www.coffeebeankorea.com/	37.49292	127.01236	플레인 베이글(크림 치즈 제외)							
755	false	커피빈 교대점	수도권	서울	서울 서초구 서초동1657-5 1층	02-585-3981			빵집	일부 채식	http://www.coffeebeankorea.com/	37.492352	127.014214	플레인 베이글(크림 치즈 제외)							
756	false	커피빈 구로디지털단지점	수도권	서울	서울시 구로구 구로동 212-30	02-856-7152			빵집	일부 채식	http://www.coffeebeankorea.com/	37.483917	126.894081	플레인 베이글(크림 치즈 제외)							
757	false	커피빈 국기원사거리점	수도권	서울	서울시 강남구 역삼동 827-65번지 1층	02-552-7106			빵집	일부 채식	http://www.coffeebeankorea.com/	37.49609	127.032089	플레인 베이글(크림 치즈 제외)							
758	false	커피빈 남대문점	수도권	서울	서울시 중구 남대문로 5가 581 서울시티타워 1층	02-777-4217			빵집	일부 채식	http://www.coffeebeankorea.com/	37.55423	126.974045	플레인 베이글(크림 치즈 제외)							
759	false	커피빈 남부터미널역점	수도권	서울	서울시 서초구 서초동1602-5번지 1층	02-523-3671			빵집	일부 채식	http://www.coffeebeankorea.com/	37.485493	127.015556	플레인 베이글(크림 치즈 제외)							
760	false	커피빈 논현동수면센터점	수도권	서울	서울 강남구 논현동34-21 1층	02-3443-5575			빵집	일부 채식	http://www.coffeebeankorea.com/	37.515923	127.029526	플레인 베이글(크림 치즈 제외)							
761	false	커피빈 논현점	수도권	서울	서울시 강남구 논현동84 송암빌딩1층	02-541-1507			빵집	일부 채식	http://www.coffeebeankorea.com/	37.516754	127.034912	플레인 베이글(크림 치즈 제외)							
762	false	커피빈 논현팍스타워점	수도권	서울	서울시 강남구 논현동 231-13 팍스타워B1	02-513-3870			빵집	일부 채식	http://www.coffeebeankorea.com/	37.510002	127.03656	플레인 베이글(크림 치즈 제외)							
763	false	커피빈 뉴압구정점	수도권	서울	서울 강남구 신사동 570-12	02-545-3181			빵집	일부 채식	http://www.coffeebeankorea.com/	37.524384	127.027412	플레인 베이글(크림 치즈 제외)							
764	false	커피빈 대구동성로점	경상	대구	대구광역시 중구 공평동 53-13/14번지 2,3층	053-422-5031			빵집	일부 채식	http://www.coffeebeankorea.com/	35.870056	128.59494	플레인 베이글(크림 치즈 제외)							
765	false	커피빈 대구현대백화점점	경상	대구	대구 중구 계산동2가 200 대구현대백화점 지하1층	053-245-2810			빵집	일부 채식	http://www.coffeebeankorea.com/	35.866283	128.590744	플레인 베이글(크림 치즈 제외)							
766	false	커피빈 대전둔산2호점	충청	대전	대전광역시 서구 둔산동1501번지 남원프라자1~2층	042-471-7818			빵집	일부 채식	http://www.coffeebeankorea.com/	36.350945	127.38987	플레인 베이글(크림 치즈 제외)							
767	false	커피빈 대전둔산동점	충청	대전	대전광역시 서구 둔산로 26(둔산동, 소레드빌딩)	042-471-5520			빵집	일부 채식	http://www.coffeebeankorea.com/	36.349486	127.382583	플레인 베이글(크림 치즈 제외)							
768	false	커피빈 대전카이스트점	충청	대전	대전 유성구 구성동23외 필지한국과학기술원인터내셔널 1층	042-867-3751			빵집	일부 채식	http://www.coffeebeankorea.com/	36.370053	127.355468	플레인 베이글(크림 치즈 제외)							
769	false	커피빈 대전탄방동점	충청	대전	대전광역시 서구 탄방동747번지 1층	042-471-9805			빵집	일부 채식	http://www.coffeebeankorea.com/	36.346394	127.387688	플레인 베이글(크림 치즈 제외)							
770	false	커피빈 대치도곡역점	수도권	서울	서울시 강남구 대치동 653번지 104호	02-2051-5686			빵집	일부 채식	http://www.coffeebeankorea.com/	37.492386	127.057938	플레인 베이글(크림 치즈 제외)							
771	false	커피빈 대치은마점	수도권	서울	서울 강남구 대치동 994-14 영광빌딩	02-558-7002			빵집	일부 채식	http://www.coffeebeankorea.com/	37.497585	127.068756	플레인 베이글(크림 치즈 제외)							
772	false	커피빈 대치포스코뒷점	수도권	서울	서울특별시 강남구 대치동 893번지 롯데캐슬APT 생활편익시설동B05호	02-3453-8077			빵집	일부 채식	http://www.coffeebeankorea.com/	37.504681	127.056473	플레인 베이글(크림 치즈 제외)							
